animate_dead/logs/606343dc411d5_line_coverage_logs.txt
Processing animate_dead/logs/606343dc411d5_line_coverage_logs.txt
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 15-15
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 16-16
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 17-17
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 18-18
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 19-19
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 21-21
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 30-30
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 354-354
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 356-356
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 359-359
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 360-360
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 361-361
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 370-371
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 372-372
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Util.php: 376-376
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 683-683
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 687-687
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 688-688
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 690-690
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 0-0
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 15-15
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 170-172
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 206-206
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 249-249
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 250-250
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 252-252
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 257-257
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 258-258
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 260-260
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 261-261
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 265-265
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 268-268
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 274-274
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 209-209
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 209-212
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 214-214
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 217-217
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 220-220
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 220-221
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 226-226
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 228-228
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/URL.php: 229-229
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 692-692
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 693-693
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 694-694
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 696-696
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 699-699
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/core.lib.php: 702-702
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 754-754
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 755-757
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 759-759
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 761-761
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 763-766
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 768-771
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 773-773
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 774-790
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 345-345
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 346-346
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 347-347
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 349-349
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 791-819
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 820-831
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 832-850
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 851-869
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 871-871
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 873-879
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 314-314
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 318-318
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 881-881
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 882-885
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 887-890
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 891-891
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 892-892
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 893-893
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 894-894
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 895-895
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 897-900
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 903-903
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 904-904
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 906-906
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 410-410
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 383-383
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 384-384
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 387-387
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 388-388
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 391-391
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 392-392
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 394-394
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 907-907
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 908-908
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 909-909
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 910-910
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 911-914
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 915-915
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 916-919
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 920-920
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 921-924
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 925-929
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 385-385
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Sanitize.php: 389-389
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 930-934
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 935-939
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 940-944
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 945-949
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 950-954
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 956-960
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 961-965
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 966-971
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 972-972
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 973-973
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/ErrorHandler.php: 62-62
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/ErrorHandler.php: 63-63
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/ErrorHandler.php: 68-68
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Config.php: 1685-1685
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Config.php: 1685-1686
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/Config.php: 1688-1688
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 106-106
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 107-107
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 108-108
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 109-109
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 110-110
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/js/messages.php: 37-37
/home/ubuntu/debloating_templates/phpMyAdmin-4.7.0-all-languages/libraries/OutputBuffering.php: 121-121
Finished running the script
